timestamp,vehicle_id,engine_temp,rpm,brake_pressure,bearing_temp,fuel_level,odometer,failure_label
2025-11-28 09:00:00,VH-018,97.95,1616.0,42.91,42.3,55.3,41337.0,0
2025-11-28 10:00:00,VH-018,97.56,1927.0,47.04,33.32,45.6,41352.0,0
2025-11-28 11:00:00,VH-018,85.76,2609.0,48.6,37.53,76.3,41353.0,0
2025-11-28 12:00:00,VH-018,94.78,1559.0,46.27,39.45,56.4,41369.0,0
2025-11-28 13:00:00,VH-018,87.53,1856.0,46.56,33.73,60.8,41363.0,0
2025-11-28 14:00:00,VH-018,92.49,2401.0,44.3,41.8,47.8,41358.0,0
2025-11-28 15:00:00,VH-018,100.97,2717.0,44.52,37.52,55.2,41343.0,0
2025-11-28 16:00:00,VH-018,90.59,2772.0,48.22,32.13,35.6,41366.0,0
2025-11-28 17:00:00,VH-018,90.29,2544.0,46.0,37.44,79.8,41355.0,0
2025-11-28 18:00:00,VH-018,87.76,2357.0,44.71,35.67,76.9,41351.0,0
2025-11-28 19:00:00,VH-018,84.15,2662.0,47.88,41.18,52.4,41339.0,0
2025-11-29 08:00:00,VH-018,97.14,1850.0,45.74,36.29,73.1,41389.0,0
2025-11-29 09:00:00,VH-018,86.02,2747.0,46.59,42.08,64.7,41403.0,0
2025-11-29 10:00:00,VH-018,95.25,1952.0,43.24,34.14,33.1,41408.0,0
2025-11-29 11:00:00,VH-018,97.15,2722.0,45.76,38.25,60.6,41417.0,0
2025-11-29 12:00:00,VH-018,97.75,2266.0,47.22,41.69,66.5,41404.0,0
2025-11-29 13:00:00,VH-018,91.77,1907.0,41.86,40.35,49.0,41386.0,0
2025-11-29 14:00:00,VH-018,79.62,2310.0,45.75,39.36,68.5,41396.0,0
2025-11-29 15:00:00,VH-018,90.54,2838.0,45.93,36.25,63.0,41380.0,0
2025-11-29 16:00:00,VH-018,90.0,2253.0,48.04,35.07,61.2,41396.0,0
2025-11-29 17:00:00,VH-018,87.21,2651.0,44.16,43.56,40.3,41406.0,0
2025-11-29 18:00:00,VH-018,89.58,2480.0,45.6,40.99,62.7,41410.0,0
2025-11-29 19:00:00,VH-018,90.23,2086.0,44.82,41.46,55.9,41389.0,0
2025-11-30 08:00:00,VH-018,93.1,2635.0,43.46,37.3,58.2,41450.0,0
2025-11-30 09:00:00,VH-018,93.23,2338.0,46.4,36.4,76.7,41467.0,0
2025-11-30 10:00:00,VH-018,85.72,2010.0,46.96,38.77,65.5,41443.0,0
2025-11-30 11:00:00,VH-018,89.34,2362.0,45.61,34.26,59.0,41437.0,0
2025-11-30 12:00:00,VH-018,87.42,2461.0,46.01,39.77,67.6,41435.0,0
2025-11-30 13:00:00,VH-018,96.32,2242.0,43.86,38.81,56.6,41454.0,0
2025-11-30 14:00:00,VH-018,92.74,2195.0,44.63,37.54,69.6,41445.0,0
2025-11-30 15:00:00,VH-018,87.46,2091.0,43.18,33.95,53.0,41466.0,0
2025-11-30 16:00:00,VH-018,93.45,3011.0,43.1,32.16,63.2,41469.0,0
2025-11-30 17:00:00,VH-018,87.57,2541.0,41.86,38.08,58.8,41429.0,0
2025-11-30 18:00:00,VH-018,84.81,2053.0,41.84,35.83,65.1,41444.0,0
2025-11-30 19:00:00,VH-018,95.74,2355.0,45.65,39.49,75.3,41443.0,0
2025-11-01 08:00:00,VH-019,92.21,2121.0,48.44,34.88,63.8,40016.0,0
2025-11-01 09:00:00,VH-019,84.02,2738.0,43.01,44.99,41.1,39985.0,0
2025-11-01 10:00:00,VH-019,84.39,2064.0,46.04,43.4,71.6,40002.0,0
2025-11-01 11:00:00,VH-019,90.05,2257.0,45.78,37.37,61.9,39993.0,0
2025-11-01 12:00:00,VH-019,83.99,2510.0,45.01,36.21,52.3,40006.0,0
2025-11-01 13:00:00,VH-019,92.27,3251.0,47.76,34.42,58.1,39986.0,0
2025-11-01 14:00:00,VH-019,80.8,3378.0,47.96,36.11,72.4,40014.0,0
2025-11-01 15:00:00,VH-019,80.4,2840.0,44.02,39.15,90.1,40016.0,0
2025-11-01 16:00:00,VH-019,89.36,3069.0,41.16,39.51,65.3,40007.0,0
2025-11-01 17:00:00,VH-019,87.46,2653.0,46.71,31.03,56.8,39991.0,0
2025-11-01 18:00:00,VH-019,93.31,3051.0,43.78,34.73,61.2,39988.0,0
2025-11-01 19:00:00,VH-019,88.87,2367.0,46.16,38.95,61.6,40016.0,0
2025-11-02 08:00:00,VH-019,91.35,2333.0,44.41,35.71,49.8,40036.0,0
2025-11-02 09:00:00,VH-019,95.67,2213.0,45.63,37.1,59.7,40062.0,0
2025-11-02 10:00:00,VH-019,90.88,2131.0,43.87,40.58,64.8,40059.0,0
2025-11-02 11:00:00,VH-019,88.81,1942.0,46.01,38.76,62.8,40036.0,0
2025-11-02 12:00:00,VH-019,86.8,2125.0,45.8,39.3,59.6,40060.0,0
2025-11-02 13:00:00,VH-019,97.45,2641.0,46.34,36.38,52.7,40060.0,0
2025-11-02 14:00:00,VH-019,85.63,2779.0,48.44,39.96,59.2,40037.0,0
2025-11-02 15:00:00,VH-019,90.82,2904.0,44.64,41.06,63.7,40053.0,0
2025-11-02 16:00:00,VH-019,88.42,1918.0,44.15,36.7,65.8,40050.0,0
2025-11-02 17:00:00,VH-019,95.42,2613.0,43.99,35.56,54.0,40052.0,0
2025-11-02 18:00:00,VH-019,88.14,2069.0,47.01,38.46,62.7,40042.0,0
2025-11-02 19:00:00,VH-019,84.79,2435.0,40.94,40.34,53.0,40047.0,0
2025-11-03 08:00:00,VH-019,92.13,2410.0,42.66,42.52,44.7,40078.0,0
2025-11-03 09:00:00,VH-019,94.37,1916.0,47.51,39.13,62.8,40094.0,0
2025-11-03 10:00:00,VH-019,85.87,2349.0,43.25,41.62,52.6,40105.0,0
2025-11-03 11:00:00,VH-019,95.03,2148.0,45.75,35.32,58.3,40095.0,0
2025-11-03 12:00:00,VH-019,86.52,2563.0,42.57,40.79,49.2,40087.0,0
2025-11-03 13:00:00,VH-019,88.74,2351.0,45.71,38.25,43.7,40110.0,0
2025-11-03 14:00:00,VH-019,88.61,2597.0,49.4,41.86,62.1,40086.0,0
2025-11-03 15:00:00,VH-019,83.22,2965.0,44.2,37.49,48.5,40104.0,0
2025-11-03 16:00:00,VH-019,95.71,3109.0,44.1,39.93,59.0,40109.0,0
2025-11-03 17:00:00,VH-019,89.98,2170.0,47.64,38.3,56.5,40102.0,0
2025-11-03 18:00:00,VH-019,86.32,2666.0,44.61,35.62,83.8,40090.0,0
2025-11-03 19:00:00,VH-019,91.77,2523.0,42.95,36.99,46.6,40121.0,0
2025-11-04 08:00:00,VH-019,88.66,2427.0,48.89,35.53,72.9,40156.0,0
2025-11-04 09:00:00,VH-019,80.11,2352.0,45.87,38.11,60.4,40144.0,0
2025-11-04 10:00:00,VH-019,86.44,2377.0,48.92,35.28,55.2,40150.0,0
2025-11-04 11:00:00,VH-019,82.68,2673.0,42.42,34.74,48.6,40134.0,0
2025-11-04 12:00:00,VH-019,96.34,2709.0,46.84,40.49,58.3,40150.0,0
2025-11-04 13:00:00,VH-019,95.07,3155.0,42.48,45.56,46.8,40145.0,0
2025-11-04 14:00:00,VH-019,90.37,2566.0,48.93,41.04,64.1,40160.0,0
2025-11-04 15:00:00,VH-019,91.73,2230.0,45.97,38.2,51.6,40163.0,0
2025-11-04 16:00:00,VH-019,89.73,2052.0,43.07,39.6,70.5,40155.0,0
2025-11-04 17:00:00,VH-019,92.43,2176.0,45.19,37.01,58.1,40149.0,0
2025-11-04 18:00:00,VH-019,86.7,2801.0,42.98,34.1,52.1,40159.0,0
2025-11-04 19:00:00,VH-019,91.7,1787.0,46.19,37.85,55.8,40148.0,0
2025-11-05 08:00:00,VH-019,83.33,2569.0,42.46,36.95,56.5,40208.0,0
2025-11-05 09:00:00,VH-019,90.2,2782.0,42.61,37.68,65.3,40212.0,0
2025-11-05 10:00:00,VH-019,84.3,2164.0,46.01,42.83,62.9,40189.0,0
2025-11-05 11:00:00,VH-019,84.55,2554.0,45.72,37.34,49.2,40211.0,0
2025-11-05 12:00:00,VH-019,88.26,2711.0,41.45,41.6,53.2,40213.0,0
2025-11-05 13:00:00,VH-019,93.06,1929.0,45.49,42.97,54.0,40217.0,0
2025-11-05 14:00:00,VH-019,91.93,3036.0,45.32,37.63,78.4,40207.0,0
2025-11-05 15:00:00,VH-019,88.82,2670.0,43.87,38.32,72.0,40198.0,0
2025-11-05 16:00:00,VH-019,85.63,2113.0,45.15,35.58,45.7,40188.0,0
2025-11-05 17:00:00,VH-019,95.88,2443.0,45.12,35.1,54.2,40194.0,0
2025-11-05 18:00:00,VH-019,88.62,1837.0,47.18,37.95,62.0,40209.0,0
2025-11-05 19:00:00,VH-019,94.19,2270.0,46.21,39.78,63.2,40211.0,0
2025-11-06 08:00:00,VH-019,94.0,2791.0,47.73,38.09,60.6,40258.0,0
2025-11-06 09:00:00,VH-019,89.11,2693.0,43.88,31.16,66.0,40235.0,0
2025-11-06 10:00:00,VH-019,86.5,2828.0,46.66,41.53,39.8,40253.0,0
2025-11-06 11:00:00,VH-019,88.71,2895.0,47.95,34.07,60.2,40258.0,0
2025-11-06 12:00:00,VH-019,88.31,3198.0,44.2,37.1,49.3,40252.0,0
2025-11-06 13:00:00,VH-019,74.91,2401.0,47.54,33.81,43.8,40261.0,0
2025-11-06 14:00:00,VH-019,96.26,1958.0,48.47,39.3,70.5,40242.0,0
2025-11-06 15:00:00,VH-019,97.45,2393.0,44.38,39.45,56.1,40235.0,0
2025-11-06 16:00:00,VH-019,90.66,2373.0,43.46,41.72,83.9,40241.0,0
2025-11-06 17:00:00,VH-019,90.99,2341.0,49.58,39.48,69.3,40262.0,0
2025-11-06 18:00:00,VH-019,90.65,2425.0,48.04,40.33,51.5,40243.0,0
2025-11-06 19:00:00,VH-019,88.05,2964.0,47.95,44.46,52.9,40251.0,0
2025-11-07 08:00:00,VH-019,88.0,2427.0,46.86,37.86,73.2,40295.0,0
2025-11-07 09:00:00,VH-019,93.71,2323.0,41.33,34.94,61.2,40319.0,0
2025-11-07 10:00:00,VH-019,87.7,2432.0,45.98,36.2,55.2,40301.0,0
2025-11-07 11:00:00,VH-019,87.82,1787.0,43.7,39.84,66.5,40313.0,0
2025-11-07 12:00:00,VH-019,96.28,2140.0,43.51,35.9,58.5,40294.0,0
2025-11-07 13:00:00,VH-019,89.13,2151.0,46.57,35.16,50.0,40305.0,0
2025-11-07 14:00:00,VH-019,93.61,2410.0,46.74,40.39,79.0,40307.0,0
2025-11-07 15:00:00,VH-019,98.54,2525.0,47.8,42.26,58.6,40293.0,0
2025-11-07 16:00:00,VH-019,87.44,2666.0,42.7,36.64,72.0,40307.0,0
2025-11-07 17:00:00,VH-019,78.24,1967.0,49.32,41.54,54.2,40285.0,0
2025-11-07 18:00:00,VH-019,83.75,2704.0,48.95,43.74,44.2,40297.0,0
2025-11-07 19:00:00,VH-019,85.71,2555.0,42.34,36.36,51.3,40305.0,0
2025-11-08 08:00:00,VH-019,87.43,2352.0,46.02,42.93,81.2,40355.0,0
2025-11-08 09:00:00,VH-019,89.56,3026.0,47.33,40.65,44.2,40362.0,0
2025-11-08 10:00:00,VH-019,91.79,2143.0,43.66,39.75,34.9,40349.0,0
2025-11-08 11:00:00,VH-019,86.72,2197.0,44.09,33.56,70.5,40329.0,0
2025-11-08 12:00:00,VH-019,90.85,2161.0,48.97,38.07,38.8,40355.0,0
2025-11-08 13:00:00,VH-019,84.54,2894.0,46.24,42.42,61.9,40358.0,0
2025-11-08 14:00:00,VH-019,90.21,2264.0,47.13,34.31,59.6,40344.0,0
2025-11-08 15:00:00,VH-019,94.21,2121.0,44.18,38.13,74.9,40345.0,0
2025-11-08 16:00:00,VH-019,88.0,1961.0,43.03,39.24,60.3,40350.0,0
2025-11-08 17:00:00,VH-019,98.71,1831.0,49.64,41.53,56.7,40354.0,0
2025-11-08 18:00:00,VH-019,86.59,2628.0,49.3,36.06,57.7,40342.0,0
2025-11-08 19:00:00,VH-019,87.02,2339.0,42.81,37.21,60.5,40346.0,0
2025-11-09 08:00:00,VH-019,78.5,2438.0,44.91,43.69,60.3,40409.0,0
2025-11-09 09:00:00,VH-019,87.87,3019.0,43.11,39.51,68.4,40407.0,0
2025-11-09 10:00:00,VH-019,100.82,2266.0,47.83,41.47,60.5,40418.0,0
2025-11-09 11:00:00,VH-019,89.27,2509.0,44.99,34.18,67.6,40406.0,0
2025-11-09 12:00:00,VH-019,89.48,3205.0,44.13,32.81,79.0,40410.0,0
2025-11-09 13:00:00,VH-019,93.13,2364.0,45.68,34.22,57.7,40391.0,0
2025-11-09 14:00:00,VH-019,91.31,2869.0,42.9,40.17,62.0,40407.0,0
2025-11-09 15:00:00,VH-019,88.79,2782.0,43.61,32.95,45.5,40395.0,0
2025-11-09 16:00:00,VH-019,81.94,3120.0,44.83,40.76,67.9,40400.0,0
2025-11-09 17:00:00,VH-019,107.68,3671.0,47.78,35.28,74.3,40383.0,0
2025-11-09 18:00:00,VH-019,96.98,1478.0,44.36,41.63,63.9,40385.0,0
2025-11-09 19:00:00,VH-019,90.85,2654.0,45.41,36.78,68.6,40411.0,0
2025-11-10 08:00:00,VH-019,89.23,3108.0,44.69,36.53,73.6,40463.0,0
2025-11-10 09:00:00,VH-019,86.9,2194.0,48.53,37.69,60.0,40447.0,0
2025-11-10 10:00:00,VH-019,96.61,3358.0,45.14,45.25,54.5,40447.0,0
2025-11-10 11:00:00,VH-019,93.37,2173.0,46.32,36.44,44.6,40433.0,0
2025-11-10 12:00:00,VH-019,88.38,2667.0,42.28,38.54,61.8,40448.0,0
2025-11-10 13:00:00,VH-019,85.37,2596.0,44.72,40.95,47.1,40451.0,0
2025-11-10 14:00:00,VH-019,83.64,2405.0,42.81,35.25,60.0,40444.0,0
2025-11-10 15:00:00,VH-019,97.33,2972.0,46.61,40.35,61.3,40463.0,0
2025-11-10 16:00:00,VH-019,88.53,3348.0,43.12,34.61,46.1,40438.0,0
2025-11-10 17:00:00,VH-019,81.85,2586.0,46.71,38.1,46.1,40445.0,0
2025-11-10 18:00:00,VH-019,94.21,2363.0,43.4,33.46,55.8,40443.0,0
2025-11-10 19:00:00,VH-019,89.57,2691.0,44.44,38.55,64.7,40438.0,0
2025-11-11 08:00:00,VH-019,99.43,2203.0,46.03,34.59,61.1,40501.0,0
2025-11-11 09:00:00,VH-019,98.3,2407.0,47.6,38.87,78.5,40482.0,0
2025-11-11 10:00:00,VH-019,92.41,1431.0,44.88,41.06,74.5,40507.0,0
2025-11-11 11:00:00,VH-019,88.55,2718.0,50.03,38.23,69.6,40496.0,0
2025-11-11 12:00:00,VH-019,95.35,2862.0,43.78,40.33,68.2,40507.0,0
2025-11-11 13:00:00,VH-019,89.79,2992.0,43.13,38.03,61.1,40512.0,0
2025-11-11 14:00:00,VH-019,85.17,2596.0,44.02,38.33,63.9,40487.0,0
2025-11-11 15:00:00,VH-019,96.32,2671.0,43.28,36.98,74.9,40504.0,0
2025-11-11 16:00:00,VH-019,85.18,2187.0,46.25,40.23,63.6,40497.0,0
2025-11-11 17:00:00,VH-019,94.05,2375.0,43.29,42.76,64.9,40492.0,0
2025-11-11 18:00:00,VH-019,90.67,2511.0,44.3,38.7,50.7,40509.0,0
2025-11-11 19:00:00,VH-019,89.97,1856.0,44.54,36.15,30.1,40498.0,0
2025-11-12 08:00:00,VH-019,95.18,2457.0,46.42,38.03,55.4,40543.0,0
2025-11-12 09:00:00,VH-019,83.59,2870.0,46.46,37.17,39.8,40555.0,0
2025-11-12 10:00:00,VH-019,85.48,2558.0,41.92,38.28,58.7,40526.0,0
2025-11-12 11:00:00,VH-019,98.09,2370.0,44.48,39.6,59.5,40554.0,0
2025-11-12 12:00:00,VH-019,84.28,2443.0,41.18,37.29,74.5,40535.0,0
2025-11-12 13:00:00,VH-019,88.25,1650.0,45.02,39.4,63.8,40544.0,0
2025-11-12 14:00:00,VH-019,79.28,2003.0,47.51,40.64,59.1,40552.0,0
2025-11-12 15:00:00,VH-019,84.86,3016.0,43.56,39.31,46.7,40548.0,0
2025-11-12 16:00:00,VH-019,96.24,2121.0,46.5,34.76,51.0,40550.0,0
2025-11-12 17:00:00,VH-019,94.86,2381.0,46.24,41.43,52.3,40535.0,0
2025-11-12 18:00:00,VH-019,88.22,3009.0,43.37,41.04,57.4,40568.0,0
2025-11-12 19:00:00,VH-019,101.23,2913.0,41.71,30.79,60.6,40559.0,0
2025-11-13 08:00:00,VH-019,92.51,2211.0,42.03,40.79,78.6,40593.0,0
2025-11-13 09:00:00,VH-019,94.13,3541.0,44.62,37.49,65.6,40597.0,0
2025-11-13 10:00:00,VH-019,96.7,2338.0,44.94,33.67,57.6,40590.0,0
2025-11-13 11:00:00,VH-019,91.73,1834.0,46.96,35.39,77.8,40614.0,0
2025-11-13 12:00:00,VH-019,92.68,1885.0,43.74,35.31,52.3,40616.0,0
2025-11-13 13:00:00,VH-019,89.24,2237.0,43.5,36.4,65.3,40584.0,0
2025-11-13 14:00:00,VH-019,90.49,2669.0,41.53,33.75,59.5,40614.0,0
2025-11-13 15:00:00,VH-019,96.01,2257.0,47.82,37.04,56.7,40601.0,0
2025-11-13 16:00:00,VH-019,94.2,2256.0,44.2,34.26,63.5,40609.0,0
2025-11-13 17:00:00,VH-019,94.97,1953.0,44.23,41.74,62.3,40600.0,0
2025-11-13 18:00:00,VH-019,90.05,2717.0,45.57,36.27,68.8,40588.0,0
2025-11-13 19:00:00,VH-019,96.61,2142.0,46.1,37.51,55.2,40614.0,0
2025-11-14 08:00:00,VH-019,93.71,2476.0,48.49,40.94,51.9,40627.0,0
2025-11-14 09:00:00,VH-019,90.53,3053.0,46.22,42.72,54.0,40649.0,0
2025-11-14 10:00:00,VH-019,89.54,2596.0,46.53,42.9,78.4,40667.0,0
2025-11-14 11:00:00,VH-019,93.35,2363.0,45.45,39.97,61.4,40641.0,0
2025-11-14 12:00:00,VH-019,87.69,2847.0,44.51,38.07,59.2,40641.0,0
2025-11-14 13:00:00,VH-019,89.14,2317.0,43.62,34.83,59.0,40656.0,0
2025-11-14 14:00:00,VH-019,95.6,1942.0,48.21,38.88,48.7,40646.0,0
2025-11-14 15:00:00,VH-019,80.61,1851.0,48.44,35.9,65.4,40649.0,0
2025-11-14 16:00:00,VH-019,90.09,2647.0,40.83,41.96,59.0,40645.0,0
2025-11-14 17:00:00,VH-019,92.34,2212.0,45.42,37.5,67.1,40648.0,0
2025-11-14 18:00:00,VH-019,84.85,2645.0,44.46,32.54,62.0,40645.0,0
2025-11-14 19:00:00,VH-019,91.73,2158.0,42.59,41.54,68.4,40650.0,0
2025-11-15 08:00:00,VH-019,92.19,2824.0,44.98,34.37,63.0,40710.0,0
2025-11-15 09:00:00,VH-019,92.97,2524.0,46.13,37.33,70.4,40713.0,0
2025-11-15 10:00:00,VH-019,83.52,2946.0,49.47,39.58,69.8,40694.0,0
2025-11-15 11:00:00,VH-019,87.48,2416.0,44.2,34.06,58.3,40708.0,0
2025-11-15 12:00:00,VH-019,83.51,2572.0,45.3,37.1,65.0,40704.0,0
2025-11-15 13:00:00,VH-019,88.14,2924.0,46.12,42.72,59.3,40697.0,0
2025-11-15 14:00:00,VH-019,88.96,2971.0,44.7,37.74,79.6,40687.0,0
2025-11-15 15:00:00,VH-019,91.78,2475.0,44.5,35.14,53.4,40696.0,0
2025-11-15 16:00:00,VH-019,92.48,2841.0,41.44,34.4,65.5,40706.0,0
2025-11-15 17:00:00,VH-019,82.68,2850.0,44.97,40.24,51.5,40686.0,0
2025-11-15 18:00:00,VH-019,88.46,2394.0,44.36,36.83,76.9,40683.0,0
2025-11-15 19:00:00,VH-019,85.78,2333.0,45.05,40.13,68.7,40711.0,0
2025-11-16 08:00:00,VH-019,92.41,1808.0,41.67,41.44,70.8,40756.0,0
2025-11-16 09:00:00,VH-019,85.9,2371.0,44.2,34.93,62.6,40772.0,0
2025-11-16 10:00:00,VH-019,87.52,3019.0,43.23,33.39,69.9,40748.0,0
2025-11-16 11:00:00,VH-019,96.36,3088.0,44.44,42.03,51.2,40741.0,0
2025-11-16 12:00:00,VH-019,95.36,1881.0,45.0,41.75,73.2,40746.0,0
2025-11-16 13:00:00,VH-019,95.05,2051.0,43.67,38.69,63.8,40740.0,0
2025-11-16 14:00:00,VH-019,99.31,1749.0,45.11,38.59,42.5,40763.0,0
2025-11-16 15:00:00,VH-019,86.3,2539.0,45.66,33.64,49.3,40766.0,0
2025-11-16 16:00:00,VH-019,89.67,1421.0,44.4,37.9,62.2,40730.0,0
2025-11-16 17:00:00,VH-019,89.85,2167.0,45.44,39.52,64.0,40764.0,0
2025-11-16 18:00:00,VH-019,100.95,2047.0,44.24,40.23,58.7,40723.0,0
2025-11-16 19:00:00,VH-019,89.04,2994.0,42.21,38.66,40.9,40759.0,0
2025-11-17 08:00:00,VH-019,91.21,2273.0,44.16,33.5,70.1,40792.0,0
2025-11-17 09:00:00,VH-019,92.5,2115.0,49.4,42.68,80.7,40822.0,0
2025-11-17 10:00:00,VH-019,86.83,2146.0,49.05,37.58,68.3,40794.0,0
2025-11-17 11:00:00,VH-019,86.98,2832.0,41.06,40.35,65.2,40795.0,0
2025-11-17 12:00:00,VH-019,90.12,2572.0,45.47,40.07,51.9,40827.0,0
2025-11-17 13:00:00,VH-019,88.97,2448.0,48.89,32.51,79.3,40801.0,0
2025-11-17 14:00:00,VH-019,87.35,2052.0,42.46,36.97,62.8,40806.0,0
2025-11-17 15:00:00,VH-019,91.33,2296.0,47.68,46.02,74.9,40796.0,0
2025-11-17 16:00:00,VH-019,92.51,2726.0,48.21,36.99,50.4,40811.0,0
2025-11-17 17:00:00,VH-019,92.03,2056.0,46.41,43.51,53.1,40791.0,0
2025-11-17 18:00:00,VH-019,90.15,2772.0,44.85,41.4,62.6,40810.0,0
2025-11-17 19:00:00,VH-019,86.4,2009.0,44.32,33.96,64.1,40780.0,0
2025-11-18 08:00:00,VH-019,87.74,2386.0,42.91,37.08,60.0,40863.0,0
2025-11-18 09:00:00,VH-019,84.8,2643.0,46.11,37.94,55.0,40839.0,0
2025-11-18 10:00:00,VH-019,99.49,2529.0,44.37,44.36,62.2,40875.0,0
2025-11-18 11:00:00,VH-019,82.92,2405.0,42.26,37.63,58.7,40845.0,0
2025-11-18 12:00:00,VH-019,90.27,2336.0,44.78,35.73,74.4,40839.0,0
2025-11-18 13:00:00,VH-019,91.06,2023.0,43.33,35.82,58.7,40852.0,0
2025-11-18 14:00:00,VH-019,84.47,2335.0,43.02,34.89,71.3,40836.0,0
2025-11-18 15:00:00,VH-019,90.37,3179.0,47.41,39.28,59.8,40857.0,0
2025-11-18 16:00:00,VH-019,91.85,3069.0,44.73,41.0,56.7,40869.0,0
2025-11-18 17:00:00,VH-019,89.19,1852.0,45.16,40.29,76.3,40840.0,0
2025-11-18 18:00:00,VH-019,81.28,2699.0,45.93,33.77,56.7,40847.0,0
2025-11-18 19:00:00,VH-019,94.12,2335.0,44.13,38.34,46.2,40869.0,0
2025-11-19 08:00:00,VH-019,94.67,2219.0,42.76,34.88,65.9,40890.0,0
2025-11-19 09:00:00,VH-019,88.75,1824.0,46.08,39.74,58.2,40902.0,0
2025-11-19 10:00:00,VH-019,93.98,2567.0,46.56,34.5,63.8,40902.0,0
2025-11-19 11:00:00,VH-019,96.01,2512.0,44.81,36.33,74.9,40876.0,0
2025-11-19 12:00:00,VH-019,92.56,2492.0,44.63,37.01,59.4,40905.0,0
2025-11-19 13:00:00,VH-019,86.02,2554.0,45.7,35.14,65.0,40904.0,0
2025-11-19 14:00:00,VH-019,86.01,2025.0,43.38,38.41,59.2,40914.0,0
2025-11-19 15:00:00,VH-019,88.16,2144.0,46.31,35.06,52.1,40892.0,0
2025-11-19 16:00:00,VH-019,75.01,2727.0,46.88,40.75,78.9,40915.0,0
2025-11-19 17:00:00,VH-019,88.33,2944.0,44.8,36.72,52.4,40897.0,0
2025-11-19 18:00:00,VH-019,91.64,3132.0,46.46,35.69,49.6,40906.0,0
2025-11-19 19:00:00,VH-019,94.51,2991.0,44.46,39.41,68.6,40886.0,0
2025-11-20 08:00:00,VH-019,91.39,2862.0,46.02,37.76,86.1,40969.0,0
2025-11-20 09:00:00,VH-019,90.05,2424.0,46.4,37.83,72.7,40937.0,0
2025-11-20 10:00:00,VH-019,88.8,2774.0,47.01,33.56,50.5,40933.0,0
2025-11-20 11:00:00,VH-019,85.63,1989.0,46.08,38.69,58.5,40950.0,0
2025-11-20 12:00:00,VH-019,95.97,2083.0,41.14,40.13,56.1,40940.0,0
2025-11-20 13:00:00,VH-019,92.77,1713.0,43.28,30.83,62.6,40966.0,0
2025-11-20 14:00:00,VH-019,87.13,2183.0,48.57,39.88,83.8,40952.0,0
2025-11-20 15:00:00,VH-019,91.13,3078.0,44.7,38.74,35.8,40967.0,0
2025-11-20 16:00:00,VH-019,91.95,2457.0,46.81,34.46,54.5,40956.0,0
2025-11-20 17:00:00,VH-019,90.22,2679.0,45.5,39.89,46.8,40963.0,0
2025-11-20 18:00:00,VH-019,87.58,2523.0,43.8,37.14,62.3,40957.0,0
2025-11-20 19:00:00,VH-019,94.51,2673.0,43.81,39.11,62.4,40951.0,0
2025-11-21 08:00:00,VH-019,92.67,1990.0,40.95,41.57,58.7,41004.0,0
2025-11-21 09:00:00,VH-019,85.66,3005.0,45.7,37.46,62.9,40983.0,0
2025-11-21 10:00:00,VH-019,91.87,3095.0,45.63,38.56,56.8,41011.0,0
2025-11-21 11:00:00,VH-019,96.16,2327.0,45.72,38.7,64.0,40992.0,0
2025-11-21 12:00:00,VH-019,95.71,2726.0,47.4,34.65,49.4,41021.0,0
2025-11-21 13:00:00,VH-019,95.74,2174.0,46.74,36.6,43.0,40979.0,0
2025-11-21 14:00:00,VH-019,89.89,3124.0,48.04,41.78,68.3,41003.0,0
2025-11-21 15:00:00,VH-019,95.76,1696.0,46.98,34.64,50.9,41007.0,0
2025-11-21 16:00:00,VH-019,94.64,2256.0,46.29,39.69,56.9,41002.0,0
2025-11-21 17:00:00,VH-019,100.4,2387.0,44.51,38.45,58.2,41008.0,0
2025-11-21 18:00:00,VH-019,97.35,2401.0,43.29,43.92,61.2,40983.0,0
2025-11-21 19:00:00,VH-019,99.31,2950.0,48.2,42.3,86.4,40990.0,0
2025-11-22 08:00:00,VH-019,86.02,2303.0,43.96,38.37,55.1,41038.0,0
2025-11-22 09:00:00,VH-019,85.63,2382.0,47.29,36.27,68.1,41037.0,0
2025-11-22 10:00:00,VH-019,74.01,2447.0,43.78,35.35,50.0,41043.0,0
2025-11-22 11:00:00,VH-019,85.06,2141.0,42.28,31.61,37.9,41075.0,0
2025-11-22 12:00:00,VH-019,89.68,3110.0,44.64,37.57,63.1,41056.0,0
2025-11-22 13:00:00,VH-019,83.77,2348.0,45.61,32.2,73.0,41061.0,0
2025-11-22 14:00:00,VH-019,79.49,2148.0,45.21,40.53,75.3,41044.0,0
2025-11-22 15:00:00,VH-019,101.69,2480.0,44.55,39.69,63.1,41053.0,0
2025-11-22 16:00:00,VH-019,99.98,2599.0,43.03,35.48,74.7,41057.0,0
2025-11-22 17:00:00,VH-019,82.22,1858.0,45.05,39.85,53.2,41033.0,0
2025-11-22 18:00:00,VH-019,84.37,3158.0,45.99,41.0,71.6,41044.0,0
2025-11-22 19:00:00,VH-019,88.13,2433.0,45.83,41.27,78.7,41058.0,0
2025-11-23 08:00:00,VH-019,94.11,3271.0,44.59,41.57,65.8,41106.0,0
2025-11-23 09:00:00,VH-019,88.93,1942.0,45.69,39.05,54.2,41099.0,0
2025-11-23 10:00:00,VH-019,85.59,2151.0,44.04,34.01,54.2,41107.0,0
2025-11-23 11:00:00,VH-019,97.28,3330.0,44.2,41.6,63.4,41098.0,0
